Date,Open,High,Low,Close,Adj Close,Volume
2017-11-22,10000.000000,10075.000000,9900.000000,9900.000000,9360.674805,3121700
2017-11-23,9975.000000,10050.000000,9900.000000,10050.000000,9502.503906,1410400
2017-11-24,10100.000000,10200.000000,9925.000000,10150.000000,9597.056641,2985600
2017-11-27,10150.000000,10150.000000,9950.000000,10025.000000,9478.865234,2999900
2017-11-28,9975.000000,10000.000000,9900.000000,10000.000000,9455.227539,4222100
2017-11-29,9900.000000,10025.000000,9850.000000,9900.000000,9360.674805,3407500
2017-11-30,9900.000000,9925.000000,9400.000000,9400.000000,8887.913086,6376200
2017-12-01,9400.000000,9400.000000,9400.000000,9400.000000,8887.913086,0
2017-12-04,9650.000000,9700.000000,9500.000000,9600.000000,9077.017578,5281800
2017-12-05,9625.000000,9625.000000,9350.000000,9350.000000,8840.637695,3764100
2017-12-06,9300.000000,9525.000000,9300.000000,9375.000000,8864.275391,3749400
2017-12-07,9325.000000,9400.000000,9175.000000,9250.000000,8746.085938,3901300
2017-12-08,9275.000000,9350.000000,9125.000000,9150.000000,8651.534180,3517700
2017-12-11,9275.000000,9500.000000,9225.000000,9375.000000,8864.275391,2598200
2017-12-12,9500.000000,9625.000000,9325.000000,9600.000000,9077.017578,3709200
2017-12-13,9550.000000,9850.000000,9500.000000,9725.000000,9195.208008,4237800
2017-12-14,9775.000000,9950.000000,9775.000000,9950.000000,9407.952148,5985300
2017-12-15,9850.000000,9900.000000,9700.000000,9850.000000,9313.399414,13408900
2017-12-18,9700.000000,9750.000000,9600.000000,9700.000000,9171.570313,3502600
2017-12-19,9700.000000,9850.000000,9650.000000,9850.000000,9313.399414,10386100
2017-12-20,9950.000000,9950.000000,9500.000000,9550.000000,9029.742188,4156300
2017-12-21,9600.000000,9825.000000,9600.000000,9800.000000,9266.123047,2567400
2017-12-22,9850.000000,9850.000000,9700.000000,9825.000000,9289.760742,1468400
2017-12-25,9825.000000,9825.000000,9825.000000,9825.000000,9289.760742,0
2017-12-26,9825.000000,9825.000000,9825.000000,9825.000000,9289.760742,0
2017-12-27,9825.000000,10000.000000,9825.000000,10000.000000,9455.227539,3068000
2017-12-28,10000.000000,10200.000000,9950.000000,10200.000000,9644.331055,5007900
2017-12-29,10200.000000,10400.000000,9900.000000,9900.000000,9360.674805,11139200
2018-01-01,9900.000000,9900.000000,9900.000000,9900.000000,9360.674805,0
2018-01-02,10100.000000,10500.000000,10100.000000,10275.000000,9715.245117,5258400
2018-01-03,10375.000000,10500.000000,10175.000000,10200.000000,9644.331055,6010700
2018-01-04,10350.000000,11000.000000,10325.000000,11000.000000,10400.749023,11108300
2018-01-05,11000.000000,11025.000000,10700.000000,10900.000000,10306.197266,5005400
2018-01-08,10750.000000,11000.000000,10675.000000,11000.000000,10400.749023,3001500
2018-01-09,11000.000000,11200.000000,10900.000000,11200.000000,10589.854492,5969200
2018-01-10,11200.000000,11250.000000,10750.000000,10825.000000,10235.284180,3448900
2018-01-11,10825.000000,10850.000000,10600.000000,10850.000000,10258.921875,2516900
2018-01-12,10775.000000,10850.000000,10450.000000,10575.000000,9998.902344,3684500
2018-01-15,10525.000000,10600.000000,10500.000000,10525.000000,9951.626953,3274400
2018-01-16,10525.000000,10675.000000,10475.000000,10625.000000,10046.178711,3432100
2018-01-17,10675.000000,11425.000000,10650.000000,11400.000000,10778.958008,7309200
2018-01-18,11250.000000,11400.000000,10925.000000,11075.000000,10471.664063,6383000
2018-01-19,11175.000000,11175.000000,10800.000000,10950.000000,10353.474609,5436600
2018-01-22,11000.000000,11000.000000,10750.000000,10750.000000,10164.369141,6197900
2018-01-23,10800.000000,10900.000000,10500.000000,10650.000000,10069.817383,6260200
2018-01-24,10650.000000,11000.000000,10650.000000,10725.000000,10140.731445,6568700
2018-01-25,10975.000000,11125.000000,10750.000000,11100.000000,10495.301758,7862900
2018-01-26,11150.000000,11725.000000,11150.000000,11600.000000,10968.062500,10095900
2018-01-29,11575.000000,11625.000000,11100.000000,11200.000000,10589.854492,10431200
2018-01-30,10900.000000,11200.000000,10775.000000,10900.000000,10306.197266,5091600
2018-01-31,10900.000000,11150.000000,10875.000000,11150.000000,10542.579102,5266300
2018-02-01,11150.000000,11200.000000,10700.000000,10700.000000,10117.092773,5876300
2018-02-02,10900.000000,10950.000000,10700.000000,10700.000000,10117.092773,2499300
2018-02-05,10600.000000,10800.000000,10500.000000,10550.000000,9975.265625,4484700
2018-02-06,10500.000000,10500.000000,10125.000000,10175.000000,9620.693359,5725600
2018-02-07,10425.000000,10475.000000,10125.000000,10175.000000,9620.693359,7295600
2018-02-08,10275.000000,10375.000000,10125.000000,10300.000000,9738.883789,3158900
2018-02-09,10150.000000,10275.000000,10100.000000,10200.000000,9644.331055,4677700
2018-02-12,10300.000000,10375.000000,10225.000000,10275.000000,9715.245117,3473200
2018-02-13,10400.000000,10550.000000,10350.000000,10525.000000,9951.626953,4306000
2018-02-14,10500.000000,10975.000000,10500.000000,10850.000000,10258.921875,7737000
